cohort_id,path,case_id,class_name,true_class,model,fold,cohort_stratum,seed_count,correct_rate_across_seeds,all_seeds_correct,any_seed_incorrect,modal_prediction_agreement,pairwise_prediction_agreement,mean_predicted_class_spearman_same_prediction,mean_common_true_class_spearman
0c403259b484b95d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/1AFF_CRC-Prim-HE-09_001.tif_Row_451_Col_151.tif,CRC-Prim-HE-09,06_MUCOSA,5,UNI,8,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.857265222892489,0.857265222892489
0dd68f6af37c415e,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/F864_CRC-Prim-HE-10_011.tif_Row_1_Col_151.tif,CRC-Prim-HE-10,04_LYMPHO,3,UNI,9,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.8629061245740003,0.8432318370534472
0e568ddc977738b6,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/1386A_CRC-Prim-HE-06_005.tif_Row_5101_Col_6751.tif,CRC-Prim-HE-06,08_EMPTY,7,UNI,5,incorrect_any_model,10,0.1,False,True,0.9,0.8,0.9269333478543051,0.964288680459819
0fd1929553a3bc9a,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/77AC_CRC-Prim-HE-06_025.tif_Row_301_Col_151.tif,CRC-Prim-HE-06,01_TUMOR,0,UNI,5,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9031370434416122,0.9031370434416122
10614386a7d0aba7,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/16837_CRC-Prim-HE-06.tif_Row_301_Col_451.tif,CRC-Prim-HE-06,04_LYMPHO,3,UNI,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.834424442691303,0.834424442691303
114823381141834d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/12148_CRC-Prim-HE-05_002b.tif_Row_1501_Col_451.tif,CRC-Prim-HE-05,02_STROMA,1,UNI,4,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.951635884862861,0.951635884862861
11f56476dad8a712,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/12F90_CRC-Prim-HE-10_026.tif_Row_2101_Col_451.tif,CRC-Prim-HE-10,08_EMPTY,7,UNI,9,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9749401319814663,0.9749401319814663
1289f7a4e7da9a8c,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/1194D_CRC-Prim-HE-08_018.tif_Row_301_Col_1.tif,CRC-Prim-HE-08,02_STROMA,1,UNI,7,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9732630659969312,0.9732630659969312
12c2dfb57f91416f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/D948_CRC-Prim-HE-09_006.tif_Row_1_Col_151.tif,CRC-Prim-HE-09,04_LYMPHO,3,UNI,8,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9101242517051078,0.9233409214264908
13605a3e685f4114,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/12164_CRC-Prim-HE-03_003.tif_Row_901_Col_301.tif,CRC-Prim-HE-03,02_STROMA,1,UNI,2,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9453288247486942,0.9167342334564961
14f9264218a7b1c7,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/130E5_CRC-Prim-HE-10_026.tif_Row_1801_Col_451.tif,CRC-Prim-HE-10,08_EMPTY,7,UNI,9,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9925327850781082,0.9925327850781082
1561a0129380bfdd,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/521A_CRC-Prim-HE-07_002.tif_Row_1051_Col_751.tif,CRC-Prim-HE-07,05_DEBRIS,4,UNI,6,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9142024134917537,0.8670367035269139
15a838224d91aacd,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/11996_CRC-Prim-HE-07_013.tif_Row_1_Col_301.tif,CRC-Prim-HE-07,03_COMPLEX,2,UNI,6,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8822978552347659,0.8822978552347659
1619c7f77e7ca100,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/12A26_CRC-Prim-HE-10_019.tif_Row_1_Col_1651.tif,CRC-Prim-HE-10,02_STROMA,1,UNI,9,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9244002440231592,0.9244002440231592
1646784e13982634,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/66D8_CRC-Prim-HE-05_031.tif_Row_1_Col_1201.tif,CRC-Prim-HE-05,05_DEBRIS,4,UNI,4,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9618729574349592,0.9618729574349592
18374116b0bc583b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/13EB7_CRC-Prim-HE-03_025.tif_Row_151_Col_751.tif,CRC-Prim-HE-03,03_COMPLEX,2,UNI,2,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8696694973707303,0.8696694973707303
189f3e0c766af40b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/121DB_CRC-Prim-HE-06_035.tif_Row_1051_Col_451.tif,CRC-Prim-HE-06,06_MUCOSA,5,UNI,5,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.9078353569724129,0.9078353569724129
18bb356ffc655fde,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/2D5A_CRC-Prim-HE-01_023.tif_Row_1_Col_301.tif,CRC-Prim-HE-01,05_DEBRIS,4,UNI,0,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9618128901957765,0.9618128901957765
18bcccb79b01c4e5,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/111EB_CRC-Prim-HE-04_013.tif_Row_2551_Col_901.tif,CRC-Prim-HE-04,02_STROMA,1,UNI,3,correct_low_confidence,10,0.2,False,True,0.8,0.6444444444444445,0.9633869818511364,0.9419147317914541
195af23f96ac85e4,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/7CAA_CRC-Prim-HE-10c.tif_Row_151_Col_151.tif,CRC-Prim-HE-10,04_LYMPHO,3,UNI,9,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.8537752667121775,0.8537752667121775
19ee7b96b3ac6128,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/1082A_CRC-Prim-HE-09.tif_Row_451_Col_1501.tif,CRC-Prim-HE-09,02_STROMA,1,UNI,8,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9701535592761118,0.9701535592761118
1a44a2f69fce97f0,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/5E20_CRC-Prim-HE-08_023.tif_Row_751_Col_1051.tif,CRC-Prim-HE-08,05_DEBRIS,4,UNI,7,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9564958061839862,0.9478042962596989
1b61e3f45d1b6f75,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/11923_CRC-Prim-HE-06_002.tif_Row_601_Col_1.tif,CRC-Prim-HE-06,02_STROMA,1,UNI,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.927047133834661,0.927047133834661
1badba67a72ab5b8,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/13702_CRC-Prim-HE-07_009.tif_Row_1_Col_1.tif,CRC-Prim-HE-07,02_STROMA,1,UNI,6,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.878208076670731,0.9066725813063741
1d514ba294e8641b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/107BD_CRC-Prim-HE-02_015.tif_Row_451_Col_1.tif,CRC-Prim-HE-02,02_STROMA,1,UNI,1,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9216716825998914,0.9361223161658261
1d9ef80c2277cb86,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/12FA4_CRC-Prim-HE-04_013.tif_Row_1351_Col_1.tif,CRC-Prim-HE-04,02_STROMA,1,UNI,3,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9620152629579751,0.9623418785710304
1e5be0d9c81038ee,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/10808_CRC-Prim-HE-05_032.tif_Row_151_Col_4501.tif,CRC-Prim-HE-05,07_ADIPOSE,6,UNI,4,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9679296193291843,0.9662345969235021
1f9ab30ffaf6915d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/18432_CRC-Prim-HE-07_001.tif_Row_1_Col_2251.tif,CRC-Prim-HE-07,06_MUCOSA,5,UNI,6,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8960790011696468,0.8960790011696468
2096314873b53cb1,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/11C0B_CRC-Prim-HE-10_026.tif_Row_3601_Col_151.tif,CRC-Prim-HE-10,08_EMPTY,7,UNI,9,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9446909999194266,0.9446909999194266
220af0321b7b1fc9,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/85AC_CRC-Prim-HE-05_006.tif_Row_301_Col_151.tif,CRC-Prim-HE-05,01_TUMOR,0,UNI,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9314822990239959,0.9314822990239959
227c6ddda5d22af7,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/13A5B_CRC-Prim-HE-10_026.tif_Row_1651_Col_451.tif,CRC-Prim-HE-10,08_EMPTY,7,UNI,9,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.977224351669602,0.977224351669602
23322506a3beae96,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/15860_CRC-Prim-HE-06_030.tif_Row_151_Col_751.tif,CRC-Prim-HE-06,03_COMPLEX,2,UNI,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8479938657748666,0.8479938657748666
236ad1ab9a20afc1,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/1633C_CRC-Prim-HE-03_006.tif_Row_1801_Col_301.tif,CRC-Prim-HE-03,06_MUCOSA,5,UNI,2,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.9588769622127128,0.9588769622127128
238d665311e5cf5f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/16A10_CRC-Prim-HE-08_022.tif_Row_751_Col_2101.tif,CRC-Prim-HE-08,06_MUCOSA,5,UNI,7,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9237182896066145,0.9237182896066145
23c05114b1f1297a,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/10EF2_CRC-Prim-HE-06_002.tif_Row_301_Col_1801.tif,CRC-Prim-HE-06,02_STROMA,1,UNI,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9601316450047417,0.9601316450047417
247d9532da3fb9b6,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/16D2F_CRC-Prim-HE-06_033.tif_Row_901_Col_1.tif,CRC-Prim-HE-06,06_MUCOSA,5,UNI,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8737844220077725,0.8737844220077725
24d54f21e514ed2f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/11F8B_CRC-Prim-HE-10_019.tif_Row_901_Col_751.tif,CRC-Prim-HE-10,02_STROMA,1,UNI,9,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9056631966856767,0.9056631966856767
24dee988a31df0a8,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/15668_CRC-Prim-HE-01_004.tif_Row_601_Col_1201.tif,CRC-Prim-HE-01,04_LYMPHO,3,UNI,0,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.9625996435278527,0.9625996435278527
25242e5434b80cea,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/2E01_CRC-Prim-HE-07_001.tif_Row_901_Col_301.tif,CRC-Prim-HE-07,06_MUCOSA,5,UNI,6,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9161748927086131,0.9161748927086131
274ca0978c294e96,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/13EE5_CRC-Prim-HE-06_034.tif_Row_751_Col_151.tif,CRC-Prim-HE-06,02_STROMA,1,UNI,5,incorrect_any_model,10,0.2,False,True,0.8,0.6444444444444445,0.8946304127219832,0.8903267484268208
27f648e660bb6150,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/16041_CRC-Prim-HE-07.tif_Row_1201_Col_151.tif,CRC-Prim-HE-07,07_ADIPOSE,6,UNI,6,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9793054902554541,0.9793054902554541
290bb19ac8108af9,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/17C5B_CRC-Prim-HE-02_012.tif_Row_451_Col_151.tif,CRC-Prim-HE-02,04_LYMPHO,3,UNI,1,correct_low_confidence,10,0.6,False,True,0.6,0.4666666666666667,0.8697998572441753,0.8713357611689738
292fc6c44026188d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/10D78_CRC-Prim-HE-06_005.tif_Row_5251_Col_7801.tif,CRC-Prim-HE-06,08_EMPTY,7,UNI,5,incorrect_any_model,10,0.2,False,True,0.8,0.6444444444444445,0.9143938155315716,0.9821536549020234
2972f8fbf2a19801,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/160A4_CRC-Prim-HE-05_032.tif_Row_1051_Col_4951.tif,CRC-Prim-HE-05,07_ADIPOSE,6,UNI,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9724752501547282,0.9724752501547282
2a6c73dfb8b3978d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/16A20_CRC-Prim-HE-05_032.tif_Row_151_Col_3901.tif,CRC-Prim-HE-05,07_ADIPOSE,6,UNI,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9690157880150628,0.9690157880150628
2a78951b8bccd520,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/11FF3_CRC-Prim-HE-08_018.tif_Row_301_Col_451.tif,CRC-Prim-HE-08,02_STROMA,1,UNI,7,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9652123205132634,0.9652123205132634
2bcf837c4e8f8d5b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/225B_CRC-Prim-HE-05_031.tif_Row_151_Col_151.tif,CRC-Prim-HE-05,05_DEBRIS,4,UNI,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9668540049105677,0.9668540049105677
2e3594a7d7c7df9e,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/1631D_CRC-Prim-HE-04_031.tif_Row_1_Col_151.tif,CRC-Prim-HE-04,04_LYMPHO,3,UNI,3,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9695964143824914,0.9695964143824914
312072231220d986,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/18D6_CRC-Prim-HE-09_016.tif_Row_1_Col_751.tif,CRC-Prim-HE-09,03_COMPLEX,2,UNI,8,correct_low_confidence,10,0.9,False,True,0.9,0.8,0.8367239232809616,0.8299818722506278
32bde1c820d8de33,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/12EA4_CRC-Prim-HE-06_005.tif_Row_4201_Col_7351.tif,CRC-Prim-HE-06,08_EMPTY,7,UNI,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9561403611294839,0.9561403611294839
32eb03f4783f1cd8,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/1733E_CRC-Prim-HE-07.tif_Row_451_Col_301.tif,CRC-Prim-HE-07,01_TUMOR,0,UNI,6,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.9154550066805325,0.9154550066805325
3461675807569ebd,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/10625_CRC-Prim-HE-05_009b.tif_Row_151_Col_1501.tif,CRC-Prim-HE-05,02_STROMA,1,UNI,4,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.8715841760366781,0.8715841760366781
36d16120094f3565,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/15134_CRC-Prim-HE-10_026.tif_Row_4651_Col_601.tif,CRC-Prim-HE-10,08_EMPTY,7,UNI,9,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9439603825390629,0.9439603825390629
3757a745ffe453db,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/10B3B_CRC-Prim-HE-05_028.tif_Row_151_Col_151.tif,CRC-Prim-HE-05,04_LYMPHO,3,UNI,4,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9248577963008711,0.9253117714611552
37a5ac2201acb4df,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1555E_CRC-Prim-HE-03_012.tif_Row_2401_Col_451.tif,CRC-Prim-HE-03,07_ADIPOSE,6,UNI,2,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9861358011901886,0.9861358011901886
39f8deff00e87441,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/2D96_CRC-Prim-HE-04_032.tif_Row_601_Col_151.tif,CRC-Prim-HE-04,01_TUMOR,0,UNI,3,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9180330812528058,0.9180330812528058
3bb11e583afc1ccb,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/17BFA_CRC-Prim-HE-09_013.tif_Row_1_Col_1.tif,CRC-Prim-HE-09,04_LYMPHO,3,UNI,8,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9232926480497186,0.9232926480497186
3c7fb6617412736f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/16B00_CRC-Prim-HE-05_008.tif_Row_1_Col_451.tif,CRC-Prim-HE-05,01_TUMOR,0,UNI,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8471502327339893,0.8471502327339893
3ca77c8ff28c6a38,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/12102_CRC-Prim-HE-09_013.tif_Row_1_Col_151.tif,CRC-Prim-HE-09,04_LYMPHO,3,UNI,8,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9265174017023183,0.9265174017023183
3dbf0a1ef913a401,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/12243_CRC-Prim-HE-06.tif_Row_301_Col_151.tif,CRC-Prim-HE-06,04_LYMPHO,3,UNI,5,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.8208534258425484,0.8208534258425484
3e98695c46510ed0,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/12DB5_CRC-Prim-HE-06_004.tif_Row_1951_Col_2401.tif,CRC-Prim-HE-06,07_ADIPOSE,6,UNI,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9705120501929786,0.9705120501929786
3ead2e85ebb55c2b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/6214_CRC-Prim-HE-02_006.tif_Row_151_Col_1.tif,CRC-Prim-HE-02,03_COMPLEX,2,UNI,1,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9019308465283811,0.8885420147494116
3f6fb6ab1f062c93,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/12FCD_CRC-Prim-HE-09_015.tif_Row_151_Col_301.tif,CRC-Prim-HE-09,03_COMPLEX,2,UNI,8,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9242418591802205,0.9242418591802205
41713f770826e98b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/131EA_CRC-Prim-HE-10_020.tif_Row_451_Col_601.tif,CRC-Prim-HE-10,07_ADIPOSE,6,UNI,9,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.8899894368784868,0.8899894368784868
422c2fc907ade074,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/68F1_CRC-Prim-HE-07.tif_Row_451_Col_901.tif,CRC-Prim-HE-07,01_TUMOR,0,UNI,6,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9099973879959377,0.9099973879959377
