cohort_id,path,case_id,class_name,true_class,model,fold,cohort_stratum,seed_count,correct_rate_across_seeds,all_seeds_correct,any_seed_incorrect,modal_prediction_agreement,pairwise_prediction_agreement,mean_predicted_class_spearman_same_prediction,mean_common_true_class_spearman
0bc72ae533aca28d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/63B5_CRC-Prim-HE-04_029.tif_Row_301_Col_151.tif,CRC-Prim-HE-04,01_TUMOR,0,ResNet18,3,incorrect_any_model,10,0.2,False,True,0.8,0.6444444444444445,0.6637674286581251,0.6074929941412051
0c403259b484b95d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/1AFF_CRC-Prim-HE-09_001.tif_Row_451_Col_151.tif,CRC-Prim-HE-09,06_MUCOSA,5,ResNet18,8,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8426304563215369,0.8426304563215369
0dd68f6af37c415e,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/F864_CRC-Prim-HE-10_011.tif_Row_1_Col_151.tif,CRC-Prim-HE-10,04_LYMPHO,3,ResNet18,9,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.5015484845506601,0.7505386393746226
0e568ddc977738b6,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/1386A_CRC-Prim-HE-06_005.tif_Row_5101_Col_6751.tif,CRC-Prim-HE-06,08_EMPTY,7,ResNet18,5,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9513261631608261,0.8696198237285506
0fd1929553a3bc9a,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/77AC_CRC-Prim-HE-06_025.tif_Row_301_Col_151.tif,CRC-Prim-HE-06,01_TUMOR,0,ResNet18,5,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.7460865715543019,0.7460865715543019
10614386a7d0aba7,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/16837_CRC-Prim-HE-06.tif_Row_301_Col_451.tif,CRC-Prim-HE-06,04_LYMPHO,3,ResNet18,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.5138780999839738,0.5138780999839738
114823381141834d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/12148_CRC-Prim-HE-05_002b.tif_Row_1501_Col_451.tif,CRC-Prim-HE-05,02_STROMA,1,ResNet18,4,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.5868770790888268,0.5868770790888268
11f56476dad8a712,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/12F90_CRC-Prim-HE-10_026.tif_Row_2101_Col_451.tif,CRC-Prim-HE-10,08_EMPTY,7,ResNet18,9,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8085590149114444,0.8085590149114444
1289f7a4e7da9a8c,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/1194D_CRC-Prim-HE-08_018.tif_Row_301_Col_1.tif,CRC-Prim-HE-08,02_STROMA,1,ResNet18,7,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.3743123655814011,0.3743123655814011
12c2dfb57f91416f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/D948_CRC-Prim-HE-09_006.tif_Row_1_Col_151.tif,CRC-Prim-HE-09,04_LYMPHO,3,ResNet18,8,incorrect_any_model,10,0.2,False,True,0.8,0.6444444444444445,0.6079661879966949,0.6673628997151337
13605a3e685f4114,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/12164_CRC-Prim-HE-03_003.tif_Row_901_Col_301.tif,CRC-Prim-HE-03,02_STROMA,1,ResNet18,2,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.7975359534499323,0.35650881104931303
14f9264218a7b1c7,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/130E5_CRC-Prim-HE-10_026.tif_Row_1801_Col_451.tif,CRC-Prim-HE-10,08_EMPTY,7,ResNet18,9,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.8019614291115379,0.8019614291115379
1561a0129380bfdd,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/521A_CRC-Prim-HE-07_002.tif_Row_1051_Col_751.tif,CRC-Prim-HE-07,05_DEBRIS,4,ResNet18,6,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.4627199373827366,0.014578717633594546
15a838224d91aacd,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/11996_CRC-Prim-HE-07_013.tif_Row_1_Col_301.tif,CRC-Prim-HE-07,03_COMPLEX,2,ResNet18,6,correct_high_confidence,10,0.8,False,True,0.8,0.6222222222222222,0.6111989895528692,0.6629903462100707
1619c7f77e7ca100,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/12A26_CRC-Prim-HE-10_019.tif_Row_1_Col_1651.tif,CRC-Prim-HE-10,02_STROMA,1,ResNet18,9,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.31862914943408055,0.31862914943408055
1646784e13982634,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/66D8_CRC-Prim-HE-05_031.tif_Row_1_Col_1201.tif,CRC-Prim-HE-05,05_DEBRIS,4,ResNet18,4,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.722893321326969,0.722893321326969
18374116b0bc583b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/13EB7_CRC-Prim-HE-03_025.tif_Row_151_Col_751.tif,CRC-Prim-HE-03,03_COMPLEX,2,ResNet18,2,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.567152924426311,0.567152924426311
189f3e0c766af40b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/121DB_CRC-Prim-HE-06_035.tif_Row_1051_Col_451.tif,CRC-Prim-HE-06,06_MUCOSA,5,ResNet18,5,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.8868194207328614,0.8868194207328614
18bb356ffc655fde,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/2D5A_CRC-Prim-HE-01_023.tif_Row_1_Col_301.tif,CRC-Prim-HE-01,05_DEBRIS,4,ResNet18,0,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.652315625716641,0.652315625716641
18bcccb79b01c4e5,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/111EB_CRC-Prim-HE-04_013.tif_Row_2551_Col_901.tif,CRC-Prim-HE-04,02_STROMA,1,ResNet18,3,correct_low_confidence,10,0.0,False,True,1.0,1.0,0.8320652097881975,0.24228950312015382
195af23f96ac85e4,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/7CAA_CRC-Prim-HE-10c.tif_Row_151_Col_151.tif,CRC-Prim-HE-10,04_LYMPHO,3,ResNet18,9,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.7607519029999088,0.7607519029999088
19ee7b96b3ac6128,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/1082A_CRC-Prim-HE-09.tif_Row_451_Col_1501.tif,CRC-Prim-HE-09,02_STROMA,1,ResNet18,8,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.7193515854864658,0.7193515854864658
1a44a2f69fce97f0,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/5E20_CRC-Prim-HE-08_023.tif_Row_751_Col_1051.tif,CRC-Prim-HE-08,05_DEBRIS,4,ResNet18,7,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.3482266086181968,0.7359911013304271
1b61e3f45d1b6f75,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/11923_CRC-Prim-HE-06_002.tif_Row_601_Col_1.tif,CRC-Prim-HE-06,02_STROMA,1,ResNet18,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.7691397121128815,0.7691397121128815
1badba67a72ab5b8,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/13702_CRC-Prim-HE-07_009.tif_Row_1_Col_1.tif,CRC-Prim-HE-07,02_STROMA,1,ResNet18,6,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.7233884156291699,0.6988875252560794
1d514ba294e8641b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/107BD_CRC-Prim-HE-02_015.tif_Row_451_Col_1.tif,CRC-Prim-HE-02,02_STROMA,1,ResNet18,1,incorrect_any_model,10,0.0,False,True,0.7,0.5333333333333333,0.7510918619693095,0.33654816996883674
1d9ef80c2277cb86,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/12FA4_CRC-Prim-HE-04_013.tif_Row_1351_Col_1.tif,CRC-Prim-HE-04,02_STROMA,1,ResNet18,3,incorrect_any_model,10,0.7,False,True,0.7,0.5333333333333333,0.46708629175996846,0.5166594681605561
1e5be0d9c81038ee,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/10808_CRC-Prim-HE-05_032.tif_Row_151_Col_4501.tif,CRC-Prim-HE-05,07_ADIPOSE,6,ResNet18,4,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.7792193561011546,0.4169581670025459
1f9ab30ffaf6915d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/18432_CRC-Prim-HE-07_001.tif_Row_1_Col_2251.tif,CRC-Prim-HE-07,06_MUCOSA,5,ResNet18,6,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8332605103229813,0.8332605103229813
2096314873b53cb1,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/11C0B_CRC-Prim-HE-10_026.tif_Row_3601_Col_151.tif,CRC-Prim-HE-10,08_EMPTY,7,ResNet18,9,correct_low_confidence,10,0.9,False,True,0.9,0.8,0.787271527119243,0.7816726547261195
220af0321b7b1fc9,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/85AC_CRC-Prim-HE-05_006.tif_Row_301_Col_151.tif,CRC-Prim-HE-05,01_TUMOR,0,ResNet18,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.5841650928235411,0.5841650928235411
227c6ddda5d22af7,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/13A5B_CRC-Prim-HE-10_026.tif_Row_1651_Col_451.tif,CRC-Prim-HE-10,08_EMPTY,7,ResNet18,9,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8643790115291202,0.8643790115291202
23322506a3beae96,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/15860_CRC-Prim-HE-06_030.tif_Row_151_Col_751.tif,CRC-Prim-HE-06,03_COMPLEX,2,ResNet18,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.6204081632653061,0.6204081632653061
236ad1ab9a20afc1,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/1633C_CRC-Prim-HE-03_006.tif_Row_1801_Col_301.tif,CRC-Prim-HE-03,06_MUCOSA,5,ResNet18,2,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.7284909788463089,0.7284909788463089
238d665311e5cf5f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/16A10_CRC-Prim-HE-08_022.tif_Row_751_Col_2101.tif,CRC-Prim-HE-08,06_MUCOSA,5,ResNet18,7,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.6928658997114401,0.6928658997114401
23c05114b1f1297a,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/10EF2_CRC-Prim-HE-06_002.tif_Row_301_Col_1801.tif,CRC-Prim-HE-06,02_STROMA,1,ResNet18,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.594685076425468,0.594685076425468
247d9532da3fb9b6,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/16D2F_CRC-Prim-HE-06_033.tif_Row_901_Col_1.tif,CRC-Prim-HE-06,06_MUCOSA,5,ResNet18,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.828626785349048,0.828626785349048
24d54f21e514ed2f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/11F8B_CRC-Prim-HE-10_019.tif_Row_901_Col_751.tif,CRC-Prim-HE-10,02_STROMA,1,ResNet18,9,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.7968176212362433,0.7968176212362433
24dee988a31df0a8,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/15668_CRC-Prim-HE-01_004.tif_Row_601_Col_1201.tif,CRC-Prim-HE-01,04_LYMPHO,3,ResNet18,0,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.6873312490426341,0.6873312490426341
25242e5434b80cea,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/2E01_CRC-Prim-HE-07_001.tif_Row_901_Col_301.tif,CRC-Prim-HE-07,06_MUCOSA,5,ResNet18,6,correct_high_confidence,10,0.7,False,True,0.7,0.5333333333333333,0.5170082019932377,0.3974696457615297
274ca0978c294e96,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/13EE5_CRC-Prim-HE-06_034.tif_Row_751_Col_151.tif,CRC-Prim-HE-06,02_STROMA,1,ResNet18,5,incorrect_any_model,10,0.5,False,True,0.5,0.4444444444444444,0.7863759373331527,0.7678974961063433
27f648e660bb6150,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/16041_CRC-Prim-HE-07.tif_Row_1201_Col_151.tif,CRC-Prim-HE-07,07_ADIPOSE,6,ResNet18,6,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.8670137644372311,0.8670137644372311
290bb19ac8108af9,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/17C5B_CRC-Prim-HE-02_012.tif_Row_451_Col_151.tif,CRC-Prim-HE-02,04_LYMPHO,3,ResNet18,1,correct_low_confidence,10,0.8,False,True,0.8,0.6444444444444445,0.6868999371012322,0.4806177433878668
292fc6c44026188d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/10D78_CRC-Prim-HE-06_005.tif_Row_5251_Col_7801.tif,CRC-Prim-HE-06,08_EMPTY,7,ResNet18,5,incorrect_any_model,10,0.2,False,True,0.8,0.6444444444444445,0.9082116003573333,0.8196821657317506
2972f8fbf2a19801,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/160A4_CRC-Prim-HE-05_032.tif_Row_1051_Col_4951.tif,CRC-Prim-HE-05,07_ADIPOSE,6,ResNet18,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8078611582599982,0.8078611582599982
2a6c73dfb8b3978d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/16A20_CRC-Prim-HE-05_032.tif_Row_151_Col_3901.tif,CRC-Prim-HE-05,07_ADIPOSE,6,ResNet18,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8254773643762311,0.8254773643762311
2a78951b8bccd520,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/11FF3_CRC-Prim-HE-08_018.tif_Row_301_Col_451.tif,CRC-Prim-HE-08,02_STROMA,1,ResNet18,7,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.30741184043577086,0.30741184043577086
2bcf837c4e8f8d5b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/225B_CRC-Prim-HE-05_031.tif_Row_151_Col_151.tif,CRC-Prim-HE-05,05_DEBRIS,4,ResNet18,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.7092835936925858,0.7092835936925858
2e3594a7d7c7df9e,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/1631D_CRC-Prim-HE-04_031.tif_Row_1_Col_151.tif,CRC-Prim-HE-04,04_LYMPHO,3,ResNet18,3,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.7738978803808391,0.7738978803808391
312072231220d986,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/18D6_CRC-Prim-HE-09_016.tif_Row_1_Col_751.tif,CRC-Prim-HE-09,03_COMPLEX,2,ResNet18,8,correct_low_confidence,10,0.3,False,True,0.7,0.5333333333333333,0.6906732196978753,0.6951806842742304
32bde1c820d8de33,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/12EA4_CRC-Prim-HE-06_005.tif_Row_4201_Col_7351.tif,CRC-Prim-HE-06,08_EMPTY,7,ResNet18,5,correct_high_confidence,10,0.9,False,True,0.9,0.8,0.8166935835898854,0.7626237270907321
32eb03f4783f1cd8,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/1733E_CRC-Prim-HE-07.tif_Row_451_Col_301.tif,CRC-Prim-HE-07,01_TUMOR,0,ResNet18,6,incorrect_any_model,10,0.6,False,True,0.6,0.4666666666666667,0.7950290463705982,0.9242064010336348
3461675807569ebd,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/10625_CRC-Prim-HE-05_009b.tif_Row_151_Col_1501.tif,CRC-Prim-HE-05,02_STROMA,1,ResNet18,4,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.8618581708356905,0.8618581708356905
36d16120094f3565,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/15134_CRC-Prim-HE-10_026.tif_Row_4651_Col_601.tif,CRC-Prim-HE-10,08_EMPTY,7,ResNet18,9,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8081203753139939,0.8081203753139939
3757a745ffe453db,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/10B3B_CRC-Prim-HE-05_028.tif_Row_151_Col_151.tif,CRC-Prim-HE-05,04_LYMPHO,3,ResNet18,4,incorrect_any_model,10,0.2,False,True,0.8,0.6444444444444445,0.47170992594212824,0.3122759763803999
37a5ac2201acb4df,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1555E_CRC-Prim-HE-03_012.tif_Row_2401_Col_451.tif,CRC-Prim-HE-03,07_ADIPOSE,6,ResNet18,2,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.7564382889691085,0.7564382889691085
39f8deff00e87441,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/2D96_CRC-Prim-HE-04_032.tif_Row_601_Col_151.tif,CRC-Prim-HE-04,01_TUMOR,0,ResNet18,3,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.7528401338408591,0.7528401338408591
3bb11e583afc1ccb,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/17BFA_CRC-Prim-HE-09_013.tif_Row_1_Col_1.tif,CRC-Prim-HE-09,04_LYMPHO,3,ResNet18,8,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.5165695798038075,0.5165695798038075
3c7fb6617412736f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/16B00_CRC-Prim-HE-05_008.tif_Row_1_Col_451.tif,CRC-Prim-HE-05,01_TUMOR,0,ResNet18,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.6692798749071412,0.6692798749071412
3ca77c8ff28c6a38,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/12102_CRC-Prim-HE-09_013.tif_Row_1_Col_151.tif,CRC-Prim-HE-09,04_LYMPHO,3,ResNet18,8,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.5862072727047346,0.5862072727047346
3dbf0a1ef913a401,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/12243_CRC-Prim-HE-06.tif_Row_301_Col_151.tif,CRC-Prim-HE-06,04_LYMPHO,3,ResNet18,5,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.5101740125960575,0.5101740125960575
3e98695c46510ed0,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/12DB5_CRC-Prim-HE-06_004.tif_Row_1951_Col_2401.tif,CRC-Prim-HE-06,07_ADIPOSE,6,ResNet18,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.8999866654979054,0.8999866654979054
3ead2e85ebb55c2b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/6214_CRC-Prim-HE-02_006.tif_Row_151_Col_1.tif,CRC-Prim-HE-02,03_COMPLEX,2,ResNet18,1,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9110255584878322,0.692582346179458
3f6fb6ab1f062c93,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/12FCD_CRC-Prim-HE-09_015.tif_Row_151_Col_301.tif,CRC-Prim-HE-09,03_COMPLEX,2,ResNet18,8,correct_high_confidence,10,0.9,False,True,0.9,0.8,0.6151951786832135,0.6232772239443741
