cohort_id,path,case_id,class_name,true_class,model,fold,cohort_stratum,seed_count,correct_rate_across_seeds,all_seeds_correct,any_seed_incorrect,modal_prediction_agreement,pairwise_prediction_agreement,mean_predicted_class_spearman_same_prediction,mean_common_true_class_spearman
1646784e13982634,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/66D8_CRC-Prim-HE-05_031.tif_Row_1_Col_1201.tif,CRC-Prim-HE-05,05_DEBRIS,4,DINOv2,4,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9930543004654678,0.9930543004654678
18374116b0bc583b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/13EB7_CRC-Prim-HE-03_025.tif_Row_151_Col_751.tif,CRC-Prim-HE-03,03_COMPLEX,2,DINOv2,2,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9907817329717258,0.9907817329717258
189f3e0c766af40b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/121DB_CRC-Prim-HE-06_035.tif_Row_1051_Col_451.tif,CRC-Prim-HE-06,06_MUCOSA,5,DINOv2,5,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.9828896556670305,0.9828896556670305
18bb356ffc655fde,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/2D5A_CRC-Prim-HE-01_023.tif_Row_1_Col_301.tif,CRC-Prim-HE-01,05_DEBRIS,4,DINOv2,0,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9923601980164708,0.9923601980164708
18bcccb79b01c4e5,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/111EB_CRC-Prim-HE-04_013.tif_Row_2551_Col_901.tif,CRC-Prim-HE-04,02_STROMA,1,DINOv2,3,correct_low_confidence,10,0.0,False,True,1.0,1.0,0.9916590121666266,0.9943137291360645
195af23f96ac85e4,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/7CAA_CRC-Prim-HE-10c.tif_Row_151_Col_151.tif,CRC-Prim-HE-10,04_LYMPHO,3,DINOv2,9,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.991984388184533,0.991984388184533
19ee7b96b3ac6128,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/1082A_CRC-Prim-HE-09.tif_Row_451_Col_1501.tif,CRC-Prim-HE-09,02_STROMA,1,DINOv2,8,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9955343407700189,0.9955343407700189
1a44a2f69fce97f0,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/5E20_CRC-Prim-HE-08_023.tif_Row_751_Col_1051.tif,CRC-Prim-HE-08,05_DEBRIS,4,DINOv2,7,incorrect_any_model,10,0.3,False,True,0.6,0.4,0.9771041463572284,0.9838039456313569
1b61e3f45d1b6f75,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/11923_CRC-Prim-HE-06_002.tif_Row_601_Col_1.tif,CRC-Prim-HE-06,02_STROMA,1,DINOv2,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.983865146214675,0.983865146214675
1badba67a72ab5b8,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/13702_CRC-Prim-HE-07_009.tif_Row_1_Col_1.tif,CRC-Prim-HE-07,02_STROMA,1,DINOv2,6,incorrect_any_model,10,0.1,False,True,0.9,0.8,0.9854343142958082,0.9165968863140725
1d514ba294e8641b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/107BD_CRC-Prim-HE-02_015.tif_Row_451_Col_1.tif,CRC-Prim-HE-02,02_STROMA,1,DINOv2,1,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.9898607846106035,0.9898607846106035
1d9ef80c2277cb86,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/12FA4_CRC-Prim-HE-04_013.tif_Row_1351_Col_1.tif,CRC-Prim-HE-04,02_STROMA,1,DINOv2,3,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9829507854163402,0.9877282559516064
1e5be0d9c81038ee,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/10808_CRC-Prim-HE-05_032.tif_Row_151_Col_4501.tif,CRC-Prim-HE-05,07_ADIPOSE,6,DINOv2,4,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9831348830043537,0.9828294113428268
1f9ab30ffaf6915d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/18432_CRC-Prim-HE-07_001.tif_Row_1_Col_2251.tif,CRC-Prim-HE-07,06_MUCOSA,5,DINOv2,6,correct_high_confidence,10,0.1,False,True,0.7,0.4888888888888889,0.9761266289910235,0.9759467186588291
2096314873b53cb1,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/11C0B_CRC-Prim-HE-10_026.tif_Row_3601_Col_151.tif,CRC-Prim-HE-10,08_EMPTY,7,DINOv2,9,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9912400290065265,0.9912400290065265
220af0321b7b1fc9,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/85AC_CRC-Prim-HE-05_006.tif_Row_301_Col_151.tif,CRC-Prim-HE-05,01_TUMOR,0,DINOv2,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9924919846892294,0.9924919846892294
227c6ddda5d22af7,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/13A5B_CRC-Prim-HE-10_026.tif_Row_1651_Col_451.tif,CRC-Prim-HE-10,08_EMPTY,7,DINOv2,9,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9910983964065909,0.9910983964065909
23322506a3beae96,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/15860_CRC-Prim-HE-06_030.tif_Row_151_Col_751.tif,CRC-Prim-HE-06,03_COMPLEX,2,DINOv2,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9811290763865095,0.9811290763865095
236ad1ab9a20afc1,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/1633C_CRC-Prim-HE-03_006.tif_Row_1801_Col_301.tif,CRC-Prim-HE-03,06_MUCOSA,5,DINOv2,2,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.9941544588680197,0.9941544588680197
238d665311e5cf5f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/16A10_CRC-Prim-HE-08_022.tif_Row_751_Col_2101.tif,CRC-Prim-HE-08,06_MUCOSA,5,DINOv2,7,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9898683638495097,0.9898683638495097
23c05114b1f1297a,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/10EF2_CRC-Prim-HE-06_002.tif_Row_301_Col_1801.tif,CRC-Prim-HE-06,02_STROMA,1,DINOv2,5,correct_high_confidence,10,0.8,False,True,0.8,0.6444444444444445,0.9900721068833896,0.9883041718574713
247d9532da3fb9b6,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/16D2F_CRC-Prim-HE-06_033.tif_Row_901_Col_1.tif,CRC-Prim-HE-06,06_MUCOSA,5,DINOv2,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9824101802636973,0.9824101802636973
24d54f21e514ed2f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/11F8B_CRC-Prim-HE-10_019.tif_Row_901_Col_751.tif,CRC-Prim-HE-10,02_STROMA,1,DINOv2,9,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9920350345005893,0.9920350345005893
24dee988a31df0a8,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/15668_CRC-Prim-HE-01_004.tif_Row_601_Col_1201.tif,CRC-Prim-HE-01,04_LYMPHO,3,DINOv2,0,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.9954984279277249,0.9954984279277249
25242e5434b80cea,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/2E01_CRC-Prim-HE-07_001.tif_Row_901_Col_301.tif,CRC-Prim-HE-07,06_MUCOSA,5,DINOv2,6,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9669548725386291,0.9669548725386291
274ca0978c294e96,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/13EE5_CRC-Prim-HE-06_034.tif_Row_751_Col_151.tif,CRC-Prim-HE-06,02_STROMA,1,DINOv2,5,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9883539681654259,0.9883748641979244
27f648e660bb6150,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/16041_CRC-Prim-HE-07.tif_Row_1201_Col_151.tif,CRC-Prim-HE-07,07_ADIPOSE,6,DINOv2,6,correct_low_confidence,10,0.9,False,True,0.9,0.8,0.9978976908998666,0.9980119727182818
290bb19ac8108af9,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/17C5B_CRC-Prim-HE-02_012.tif_Row_451_Col_151.tif,CRC-Prim-HE-02,04_LYMPHO,3,DINOv2,1,correct_low_confidence,10,0.0,False,True,1.0,1.0,0.9923778002675754,0.9957016152810205
292fc6c44026188d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/10D78_CRC-Prim-HE-06_005.tif_Row_5251_Col_7801.tif,CRC-Prim-HE-06,08_EMPTY,7,DINOv2,5,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9916194159558918,0.9912113766501006
2972f8fbf2a19801,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/160A4_CRC-Prim-HE-05_032.tif_Row_1051_Col_4951.tif,CRC-Prim-HE-05,07_ADIPOSE,6,DINOv2,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9949901230829441,0.9949901230829441
2a6c73dfb8b3978d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/16A20_CRC-Prim-HE-05_032.tif_Row_151_Col_3901.tif,CRC-Prim-HE-05,07_ADIPOSE,6,DINOv2,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9955890246245575,0.9955890246245575
2a78951b8bccd520,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/11FF3_CRC-Prim-HE-08_018.tif_Row_301_Col_451.tif,CRC-Prim-HE-08,02_STROMA,1,DINOv2,7,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9953624266314622,0.9953624266314622
2bcf837c4e8f8d5b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/225B_CRC-Prim-HE-05_031.tif_Row_151_Col_151.tif,CRC-Prim-HE-05,05_DEBRIS,4,DINOv2,4,correct_high_confidence,10,0.9,False,True,0.9,0.8,0.9889891632821295,0.988727617560105
2e3594a7d7c7df9e,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/1631D_CRC-Prim-HE-04_031.tif_Row_1_Col_151.tif,CRC-Prim-HE-04,04_LYMPHO,3,DINOv2,3,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9968263885015153,0.9968263885015153
312072231220d986,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/18D6_CRC-Prim-HE-09_016.tif_Row_1_Col_751.tif,CRC-Prim-HE-09,03_COMPLEX,2,DINOv2,8,correct_low_confidence,10,0.2,False,True,0.8,0.6444444444444445,0.9954191341403466,0.9885882870654447
32bde1c820d8de33,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/12EA4_CRC-Prim-HE-06_005.tif_Row_4201_Col_7351.tif,CRC-Prim-HE-06,08_EMPTY,7,DINOv2,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9772241391675764,0.9772241391675764
32eb03f4783f1cd8,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/1733E_CRC-Prim-HE-07.tif_Row_451_Col_301.tif,CRC-Prim-HE-07,01_TUMOR,0,DINOv2,6,incorrect_any_model,10,0.4,False,True,0.6,0.4666666666666667,0.9786398276608574,0.9819369382531096
3461675807569ebd,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/10625_CRC-Prim-HE-05_009b.tif_Row_151_Col_1501.tif,CRC-Prim-HE-05,02_STROMA,1,DINOv2,4,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9893904467943629,0.9893904467943629
36d16120094f3565,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/15134_CRC-Prim-HE-10_026.tif_Row_4651_Col_601.tif,CRC-Prim-HE-10,08_EMPTY,7,DINOv2,9,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9880285921475191,0.9880285921475191
3757a745ffe453db,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/10B3B_CRC-Prim-HE-05_028.tif_Row_151_Col_151.tif,CRC-Prim-HE-05,04_LYMPHO,3,DINOv2,4,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9927481912978651,0.9965345523866193
37a5ac2201acb4df,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1555E_CRC-Prim-HE-03_012.tif_Row_2401_Col_451.tif,CRC-Prim-HE-03,07_ADIPOSE,6,DINOv2,2,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9969825506946448,0.9969825506946448
39f8deff00e87441,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/2D96_CRC-Prim-HE-04_032.tif_Row_601_Col_151.tif,CRC-Prim-HE-04,01_TUMOR,0,DINOv2,3,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9831659437170678,0.9831659437170678
3bb11e583afc1ccb,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/17BFA_CRC-Prim-HE-09_013.tif_Row_1_Col_1.tif,CRC-Prim-HE-09,04_LYMPHO,3,DINOv2,8,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9965567588482747,0.9965567588482747
3c7fb6617412736f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/01_TUMOR/16B00_CRC-Prim-HE-05_008.tif_Row_1_Col_451.tif,CRC-Prim-HE-05,01_TUMOR,0,DINOv2,4,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9903547455686689,0.9903547455686689
3ca77c8ff28c6a38,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/12102_CRC-Prim-HE-09_013.tif_Row_1_Col_151.tif,CRC-Prim-HE-09,04_LYMPHO,3,DINOv2,8,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.995910575606007,0.995910575606007
3dbf0a1ef913a401,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/12243_CRC-Prim-HE-06.tif_Row_301_Col_151.tif,CRC-Prim-HE-06,04_LYMPHO,3,DINOv2,5,correct_low_confidence,10,1.0,True,False,1.0,1.0,0.9903521601273597,0.9903521601273597
3e98695c46510ed0,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/12DB5_CRC-Prim-HE-06_004.tif_Row_1951_Col_2401.tif,CRC-Prim-HE-06,07_ADIPOSE,6,DINOv2,5,correct_high_confidence,10,1.0,True,False,1.0,1.0,0.9912987503995481,0.9912987503995481
3ead2e85ebb55c2b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/6214_CRC-Prim-HE-02_006.tif_Row_151_Col_1.tif,CRC-Prim-HE-02,03_COMPLEX,2,DINOv2,1,incorrect_any_model,10,0.0,False,True,1.0,1.0,0.9873077144433201,0.9933879286453616
3f6fb6ab1f062c93,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/12FCD_CRC-Prim-HE-09_015.tif_Row_151_Col_301.tif,CRC-Prim-HE-09,03_COMPLEX,2,DINOv2,8,correct_high_confidence,10,0.1,False,True,0.9,0.8,0.9923212393118123,0.9858511901441561
41713f770826e98b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/131EA_CRC-Prim-HE-10_020.tif_Row_451_Col_601.tif,CRC-Prim-HE-10,07_ADIPOSE,6,DINOv2,9,incorrect_any_model,10,1.0,True,False,1.0,1.0,0.9825201146448429,0.9825201146448429
